AM_N_068	SRR10034516	SRR10034517	SRR10034518	SRR10034523	SRR11426432	SRR11440495	SRR11440496	SRR11445089	SRR11445090	SRR11445091	SRR11448239	SRR11448240	SRR11448241	SRR12053418	SRR12053420	SRR12053430	SRR12233820	SRR12235348	SRR12244814	SRR12245258	SRR12245523	SRR12527928	SRR12527929	SRR12527932	SRR12527933	SRR12527934	SRR12527935	SRR12527936	SRR12527961	SRR12527962	SRR12527963	SRR12527964	SRR12527965	SRR12527966	SRR13404631	SRR13404632	SRR13404634	SRR13404636	SRR13404640	SRR13404641	SRR13442813	SRR13442815	SRR13442818	SRR13442824	SRR13442825	SRR13442827	SRR13442828	SRR13442829	SRR13442830	SRR13442831	SRR13769013	SRR13769014	SRR13769015	SRR13769016	SRR13769017	SRR13769018	SRR13769019	SRR14567209	SRR14567210	SRR14567211	SRR14567212	SRR14567213	SRR14567214	SRR14567217	SRR14567218	SRR14567219	SRR14567220	SRR14567221	SRR14567222	SRR1503066	SRR1503113	SRR1503129	SRR1503133	SRR15496114	SRR15496115	SRR17475010	SRR18500042	SRR18500043	SRR18500044	SRR18500045	SRR18500050	SRR18500061	SRR18500072	SRR18500076	SRR18500077	SRR18500078	SRR18500079	SRR18500080	SRR18500081	SRR18500082	SRR18500084	SRR18500085	SRR18500086	SRR18500087	SRR18500088	SRR18500090	SRR18500091	SRR2001612	SRR2001766	SRR2396653	SRR2895251	SRR2915407	SRR2954866	SRR3383868	SRR3948531	SRR3948548	SRR3948572	SRR3948577	SRR5109820	SRR5109826	SRR5109829	SRR5109831	SRR5109832	SRR5109833	SRR5117446	SRR5117450	SRR5253659	SRR5387735	SRR5387737	SRR5387738	SRR6148364	SRR6148366	SRR6148368	SRR6148369	SRR6148370	SRR6148371	SRR6148372	SRR6148374	SRR6148376	SRR6148378	SRR6148379	SRR8335253	SRR8335256	SRR8335258	SRR8754036	SRR8754038	SRR8867392	SRR8867393	SRR8867395
SRR2954866	1	1	1	1	1	0.969773099415205	1	0.970694152046784	1	1	1	1	1	0.995570760233918	1	1	1	1	1	0.614140350877193	0.528606432748538	0.831133918128655	0.924794152046784	1	1	0.780969590643275	1	0.185684795321637	0.98703918128655	0.880629239766082	1	0.999624561403509	0.949864912280702	0.979397660818713	0.817729824561404	1	1	1	1	0.927764912280702	1	1	0.999726315789474	0.586785380116959	0.938593567251462	1	1	0.941357894736842	0.380940350877193	0.523867251461988	0.57737485380117	0.99585730994152	0.98553567251462	0.998504093567251	0.978209356725146	0.998334502923977	0.981581286549708	0.996995321637427	0.81369298245614	1	0.993022222222222	0.927267251461988	0.995354970760234	0.791242105263158	0.999707602339181	0.736543274853801	0.81941052631579	0.999623976608187	0.998045029239766	0.999854970760234	0.324608187134503	1	0.185247953216374	0.185247953216374	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.776704093567251	0.978772514619883	1	0.036859649122807	0	0.845035087719298	1	1	0.827356725146199	1	1	1	1	1	1	1	1	1	0.963530994152047	1	1	1	0.999901754385965	0.999357894736842	1	0.889538011695906	0.999517543859649	1	0.840013450292398	1	0.988405263157895	1	1	0.185247953216374	0.611219883040936	0.185247953216374	1	1	1	1	1
SRR3383868	1	0.997219883040936	0.997219883040936	0.997219883040936	0.802888888888889	0.997219883040936	0.79839298245614	0.997219883040936	0.997219883040936	0.997219883040936	0.997219883040936	0.99722514619883	0.997622807017544	0.997717543859649	1	1	0.997219883040936	1	1	1	1	1	0.997222222222222	0.999447368421053	1	1	0.981849122807018	0.997219883040936	0.599232748538012	1	1	0.994907602339181	0.999402339181287	1	1	1	0.905509941520468	0.893168421052632	0.679449707602339	0.927739766081871	0.578300584795322	0.997219883040936	1	0.997219883040936	0.974738596491228	1	1	0.459595321637427	1	1	1	0.464808771929825	0.467568421052632	0.516436842105263	0.478166666666667	0.534146198830409	0.531779532163743	0.562467251461988	0.971488888888889	0.997220467836257	0.566662573099415	0.997219883040936	0.545076023391813	0.861345029239766	0.515558479532164	0.948438011695906	0.943369005847953	0.628698245614035	0.815933918128655	0.685922222222222	1	1	1	1	1	1	0.997219883040936	0.549479532163743	0.997219883040936	0.997219883040936	0.997219883040936	0.997219883040936	0.997219883040936	0.997219883040936	0.564762573099415	0.997219883040936	0.997219883040936	0.997219883040936	0.47373216374269	0.563606432748538	0.629038011695906	0.451001169590643	0.674180116959064	0.995297660818713	0.797416959064327	0.871856725146199	0.765023391812865	0.618402339181287	1	0.997232748538012	0.999297660818713	0.997219883040936	0.85449298245614	0.845035087719298	0	0.977681871345029	0.997219883040936	1	0.977518713450292	0.450862573099415	1	1	0.707830409356725	1	0.616740935672515	1	1	0.997802923976608	0.997219883040936	0.997219883040936	0.997219883040936	0.475591812865497	0.998965497076023	0.444412280701754	0.355588304093567	0.455848538011696	0.506913450292398	0.730619883040936	0.425197076023392	0.447001169590643	1	0.903412865497076	1	1	1	1	1	0.723347368421053	0.884730994152047	0.923929824561403
SRR3948531	0.818611111111111	1	1	1	1	0.979072514619883	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.99943567251462	1	1	0.973869590643275	1	1	1	1	0.99532514619883	1	1	1	1	1	1	1	1	1	1	1	1	0.866590643274854	1	1	1	1	0.956860233918129	1	0.994759064327485	0.990353801169591	0.99449649122807	1	1	0.999922807017544	0.947578362573099	1	0.932259649122807	1	1	0.995335087719298	1	1	0.971136257309941	1	1	1	0.999582456140351	0.954075438596491	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.97980701754386	1	1	0.96763567251462	1	1	1	1	0.977681871345029	0	0.636818713450292	0.436554385964912	0.186636257309942	1	1	1	1	1	1	1	1	0.813104093567251	1	1	1	1	1	1	0.996467251461988	0.999776608187135	0.999471929824561	0.991056140350877	1	1	1	1	1	1	1	1	1	1	1	1
SRR3948548	0.686784795321637	0.495007602339181	0.495007602339181	0.495007602339181	0.495007602339181	0.889699415204678	0.797724561403509	0.898774269005848	0.832963742690058	0.782676608187134	0.891446198830409	0.961553801169591	0.986381286549708	0.987777777777778	1	1	0.782216374269006	1	1	1	1	1	0.955175438596491	1	1	1	1	0.926581286549708	1	1	1	0.961109941520468	0.998270175438597	1	1	1	1	1	1	1	1	0.606569590643275	1	0.789176023391813	0.763609356725146	1	1	1	1	0.956860233918129	1	0.994759064327485	0.942707602339181	0.994776608187134	0.979783625730994	1	0.981007602339181	0.949326315789474	1	0.885846198830409	1	0.864839766081871	1	0.904498245614035	1	0.928135087719298	0.971295321637427	1	0.987772514619883	1	0.954075438596491	1	1	1	1	1	0.495007602339181	0.890813450292398	0.495007602339181	0.495007602339181	0.495007602339181	0.495007602339181	0.495007602339181	0.73069298245614	0.929268421052632	0.56190350877193	0.495099415204678	0.495007602339181	0.852905847953216	0.790842105263158	0.7151	0.977925730994152	0.847587719298246	0.98162865497076	0.946883040935672	0.495007602339181	0.97123216374269	0.994247953216374	1	0.93202865497076	0.997995321637427	0.837306432748538	1	1	0.997219883040936	0.636818713450292	0	0.818207602339181	0.818207602339181	1	1	1	1	1	1	1	1	0.683569005847953	0.495007602339181	0.495007602339181	0.495007602339181	0.999567251461988	1	1	0.998436257309941	0.998932748538012	0.99929649122807	0.981336257309941	0.994729239766082	0.97090350877193	1	0.894251461988304	1	1	1	1	1	1	1	1
SRR3948572	1	1	1	1	1	0.979072514619883	1	1	1	1	1	1	1	0.995570760233918	1	1	1	1	1	0.827356725146199	0.827356725146199	0.84052514619883	0.924794152046784	0.736088888888889	0.736088888888889	0.827398830409357	1	0.827356725146199	0.98703918128655	0.910856140350877	0.736088888888889	0.737063742690058	0.980091812865497	0.715486549707602	0.852183625730994	1	1	1	1	1	1	1	0.999726315789474	0.827356725146199	0.938593567251462	1	1	0.941357894736842	0.827356725146199	0.827356725146199	0.827356725146199	0.999308771929825	0.997185964912281	0.998672514619883	1	1	0.99890701754386	0.998860233918129	0.832910526315789	1	0.993022222222222	0.927267251461988	0.995354970760234	0.828372514619883	0.999707602339181	0.82752865497076	0.840945029239766	0.999623976608187	0.998045029239766	0.999854970760234	0.827356725146199	1	0.827356725146199	0.827356725146199	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.829464912280702	0.975322807017544	1	0.827356725146199	0.827356725146199	1	0.436554385964912	0.818207602339181	0	0.436554385964912	1	1	1	1	1	1	1	1	0.955680116959064	1	1	1	0.999901754385965	0.999357894736842	1	1	0.999746783625731	1	0.986512865497076	1	0.997367251461988	1	1	0.827356725146199	0.827356725146199	0.827356725146199	0.736088888888889	1	1	1	1
SRR3948577	1	1	1	1	1	0.979072514619883	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.99943567251462	1	1	0.973533918128655	1	1	1	1	0.997612280701754	1	1	1	1	1	1	1	1	1	1	1	1	0.883694736842105	1	1	1	1	1	1	1	0.999648538011696	0.999719883040936	1	1	0.999922807017544	0.998252046783626	1	1	1	1	0.995333918128655	1	1	1	1	1	1	0.999582456140351	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.994315789473684	1	1	1	1	1	1	1	0.977518713450292	0.186636257309942	0.818207602339181	0.436554385964912	0	1	1	1	1	1	1	1	1	0.99449298245614	1	1	1	1	1	1	0.996467251461988	1	0.999471929824561	0.991052631578947	1	1	1	1	1	1	1	1	1	1	1	1
SRR5109820	1	1	1	1	0.885406432748538	1	0.394904678362573	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.608488888888889	1	1	1	1	1	1	1	0.909068421052632	0.898080116959064	0.825256140350877	1	0.461988304093567	1	1	1	1	1	1	0.429999415204678	1	1	1	0.450281871345029	0.443853216374269	0.487590058479532	0.468564912280702	0.50180350877193	0.515311111111111	0.534675438596491	0.971488888888889	1	0.53733567251462	1	0.52380350877193	0.86412514619883	0.492460233918129	0.951215204678363	0.946119883040936	0.611154970760234	0.962594736842105	0.637515204678363	1	1	1	1	1	1	1	0.518767251461988	1	1	1	1	1	1	0.535776023391813	1	1	1	0.545048538011696	0.606319883040936	0.61297485380117	0.382683040935673	0.644075438596491	0.997891228070175	0.959517543859649	0.876082456140351	0.773950292397661	0.608911111111111	1	1	1	1	1	1	0.450862573099415	1	1	1	1	0	1	1	0.307895321637427	1	0.376451461988304	1	1	1	1	1	1	0.491530994152047	0.999388888888889	0.442098245614035	0.477619298245614	0.487854970760234	0.529567251461988	1	0.477292397660819	0.447780116959064	1	0.913680116959064	1	1	1	1	1	0.723340935672515	0.884914035087719	0.92393567251462
SRR5109826	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.993531578947368	1	1	1	1	1	0.993533918128655	1	0.993531578947368	0.998050877192982	1	1	1	1	1	1	1	1	1	0.993531578947368	1	0.756635087719298	0.0962245614035088	0.113581871345029	0.524791228070175	0.374392397660819	0.827451461988304	1	0.00659824561403509	1	0.897283625730994	0.838833918128655	0.00646842105263158	1	1	1	1	1	0.967358479532164	0.987874269005848	1	1	0.82493567251462	0.86436783625731	0.702097660818713	1	0.987161988304094	0.785429239766082	0.974861403508772	1	1	1	0.592987134502924	0.99837134502924	0.983780701754386	0.442978362573099	1	1	1	1	0.993531578947368	0.993531578947368	1	1	1	1	1	1	1	1	1	1	1	1	0.994034502923977	1	0.91969649122807	1	1	0.0671269005847953	1	1	0.268075438596491	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0.00646842105263158	1	0.00646842105263158	1	1	0.00646842105263158	1	1	1	1	1	0.00984970760233918	1	1	1	1	1	1	0.989146783625731	0.0294298245614035	1	1	1	1	1	1	0.276911695906433	0.115269005847953	0.0773228070175438
SRR5109829	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.756635087719298	0.0962245614035088	0.113581871345029	0.524791228070175	0.38086081871345	0.827451461988304	1	0.000385964912280701	1	0.897283625730994	0.838833918128655	0	1	1	1	1	1	0.967358479532164	0.987874269005848	1	1	0.82493567251462	0.86436783625731	0.702097660818713	1	0.987161988304094	0.785429239766082	0.974861403508772	1	1	1	0.592987134502924	0.99837134502924	0.983780701754386	0.442978362573099	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.91969649122807	1	1	0.0671216374269006	1	1	0.268075438596491	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00646842105263158	0	1	0	1	1	0	1	1	1	1	1	0.00660643274853802	1	1	1	1	1	1	0.995143859649123	0.0292298245614035	1	1	1	1	1	1	0.276911695906433	0.115269005847953	0.0773216374269006
SRR5109831	1	1	1	1	0.905727485380117	1	0.280840350877193	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.914692397660819	1	1	1	1	1	1	1	0.915375438596491	0.890653801169591	0.855463742690058	1	0.486333918128655	1	1	1	1	1	1	0.714416959064327	1	1	1	0.754704093567251	0.739942105263158	0.785899415204678	0.764788304093567	0.795641520467836	0.810981871345029	0.831052046783626	0.971673099415205	1	0.825001754385965	1	0.823483040935672	0.888273099415205	0.794575438596491	0.95346081871345	0.94658947368421	0.914779532163743	0.986560233918129	0.661459649122807	1	1	1	1	1	1	1	0.80416432748538	1	1	1	1	1	1	0.821404678362573	1	1	1	0.85152514619883	0.903885964912281	0.866978947368421	0.668843274853801	0.923154385964912	0.998184795321637	0.96666081871345	0.904845614035088	0.89536432748538	0.90488947368421	1	1	1	1	1	1	0.707830409356725	1	1	1	1	0.307895321637427	1	1	0	1	0.375313450292398	1	1	1	1	1	1	0.797835087719298	0.99947485380117	0.748043274853801	0.784054385964912	0.794301169590643	0.827388304093567	1	0.783765497076023	0.75403216374269	1	0.934484795321637	1	1	1	1	1	0.87059649122807	0.910146783625731	0.933448538011696
SRR5109832	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.756635087719298	0.0962245614035088	0.113581871345029	0.524791228070175	0.38086081871345	0.827451461988304	1	0.000385964912280701	1	0.897283625730994	0.838833918128655	0	1	1	1	1	1	0.967358479532164	0.987874269005848	1	1	0.82493567251462	0.86436783625731	0.702097660818713	1	0.987161988304094	0.785429239766082	0.974861403508772	1	1	1	0.592987134502924	0.99837134502924	0.983780701754386	0.442978362573099	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.91969649122807	1	1	0.0671216374269006	1	1	0.268075438596491	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00646842105263158	0	1	0	1	1	0	1	1	1	1	1	0.00660643274853802	1	1	1	1	1	1	0.995143859649123	0.0292298245614035	1	1	1	1	1	1	0.276911695906433	0.115269005847953	0.0773216374269006
SRR5109833	1	1	1	1	0.885735087719298	1	0.392228070175439	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.916538011695906	1	1	1	1	1	1	1	0.935365497076023	0.939113450292398	0.561251461988304	1	0.216370175438596	1	1	1	1	1	1	0.775827485380117	1	1	1	0.780969005847953	0.793119883040936	0.834330994152047	0.81770701754386	0.852855555555556	0.864998245614035	0.883766666666667	1	1	0.885983625730994	1	0.870190058479532	0.957076608187134	0.832575438596491	1	0.980602339181286	0.946018713450292	0.611501754385965	0.559394152046784	1	1	1	1	1	1	1	0.871291812865497	1	1	1	1	1	1	0.887438011695906	1	1	1	0.789863157894737	0.887047953216374	0.938849707602339	0.731940935672515	0.998136842105263	0.997882456140351	0.6078	0.974811695906433	0.966269590643275	0.943391228070175	1	1	1	1	1	1	0.616740935672515	1	1	1	1	0.376451461988304	1	1	0.375313450292398	1	0	1	1	1	1	1	1	0.792738596491228	0.99947485380117	0.75680701754386	0.791718128654971	0.772936257309942	0.824868421052632	1	0.742118128654971	0.767059064327485	1	0.960905263157895	1	1	1	1	1	0.939487134502924	0.974802923976608	0.992350292397661
SRR5117446	1	1	1	1	1	1	1	1	0.755370760233918	0.819872514619883	0.767321052631579	0.576092397660819	0.506857894736842	0.722452631578947	1	1	1	1	1	1	1	1	1	1	1	1	0.949612865497076	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.863259064327485	0.90322865497076	1	1	1	1	0.194769005847953	1	1	1	1	1	1	0.811477192982456	1	1	1	1	0.26930701754386	0.968969590643275	1	1	1	1	1	1	1	0.998284795321637	0.989490058479532	1	0.95302514619883	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0.984797660818713	1	1	1	1	1	1	1	1	1	1	1	1
SRR5117450	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.756635087719298	0.0962245614035088	0.113581871345029	0.524791228070175	0.38086081871345	0.827451461988304	1	0.000385964912280701	1	0.897283625730994	0.838833918128655	0	1	1	1	1	1	0.967358479532164	0.987874269005848	1	1	0.82493567251462	0.86436783625731	0.702097660818713	1	0.987161988304094	0.785429239766082	0.974861403508772	1	1	1	0.592987134502924	0.99837134502924	0.983780701754386	0.442978362573099	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.91969649122807	1	1	0.0671216374269006	1	1	0.268075438596491	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00646842105263158	0	1	0	1	1	0	1	1	1	1	1	0.00660643274853802	1	1	1	1	1	1	0.995143859649123	0.0292298245614035	1	1	1	1	1	1	0.276911695906433	0.115269005847953	0.0773216374269006
SRR5253659	0.0602491228070176	1	1	1	1	0.985336842105263	1	1	0.990298245614035	0.991802923976608	0.988298830409357	0.988449122807017	0.989147953216374	0.985914619883041	1	1	1	0.990679532163743	0.990679532163743	0.954295906432749	0.959213450292398	0.951910526315789	0.952316374269006	0.995176608187134	0.995364912280702	0.963530994152047	0.995392397660819	0.963530994152047	0.987505847953216	0.963538011695906	0.995364912280702	0.992033918128655	0.98148947368421	0.974038011695906	0.957936842105263	0.990679532163743	0.999507602339181	1	1	0.990679532163743	1	1	0.999689473684211	0.963530994152047	0.887644444444444	0.990679532163743	1	0.962461988304094	0.961149707602339	0.906768421052632	0.961149707602339	0.991852631578947	0.986723391812866	0.992212865497076	0.99878947368421	0.998430994152047	0.997729239766082	0.946912865497076	0.96118947368421	0.929877192982456	0.989393567251462	0.95210701754386	0.99303918128655	0.961149707602339	0.99794269005848	0.923013450292398	0.950258479532164	0.999624561403509	0.986372514619883	0.999407602339181	0.903982456140351	1	0.963530994152047	0.963530994152047	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.984236257309941	1	1	0.91773918128655	0.995558479532164	0.990679532163743	0.963530994152047	0.963530994152047	0.997802923976608	0.813104093567251	0.683569005847953	0.955680116959064	0.99449298245614	1	1	1	1	1	1	1	1	0	1	1	1	0.999657894736842	0.999359649122807	1	0.999067251461988	0.999523976608187	0.999830409356725	0.994530994152047	1	0.997376023391813	1	1	0.963530994152047	0.954210526315789	0.963530994152047	0.995364912280702	1	1	1	1
SRR5387735	1	0.00216140350877193	0.125649707602339	0	0.223345029239766	0.910626900584795	0.797724561403509	0.898774269005848	0.832963742690058	0.782676608187134	0.891446198830409	0.961553801169591	0.986381286549708	0.987777777777778	1	1	0.782216374269006	1	1	1	1	1	0.955175438596491	1	1	1	1	0.926581286549708	1	1	1	0.963397076023392	0.998270175438597	1	1	1	1	1	1	1	1	0.606569590643275	1	0.789176023391813	0.835678947368421	1	1	1	1	1	1	1	0.952002339181287	1	0.979783625730994	1	0.981084795321637	1	1	0.953587719298246	1	0.864839766081871	1	0.904498245614035	1	0.956998830409357	0.971295321637427	1	0.987772514619883	1	1	1	1	1	1	1	0	0.890813450292398	0.324146198830409	0.176927485380117	0	0.262297660818713	0	0.73069298245614	0.929268421052632	0.561129824561403	0.398536257309942	0.129939766081871	0.852905847953216	0.790842105263158	0.7151	0.977925730994152	0.847587719298246	0.98162865497076	0.946883040935672	0.354549707602339	0.985740935672515	0.994247953216374	1	0.96439298245614	0.997995321637427	0.837306432748538	1	1	0.997219883040936	1	0.495007602339181	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0.999567251461988	1	1	0.998436257309941	0.999156140350877	0.99929649122807	0.981336257309941	0.994729239766082	0.97090350877193	1	0.894251461988304	1	1	1	1	1	1	1	1
SRR5387737	1	0.00216140350877193	0.125649707602339	0	0.223345029239766	0.910626900584795	0.797724561403509	0.898774269005848	0.832963742690058	0.782676608187134	0.891446198830409	0.961553801169591	0.986381286549708	0.987777777777778	1	1	0.782216374269006	1	1	1	1	1	0.955175438596491	1	1	1	1	0.926581286549708	1	1	1	0.963397076023392	0.998270175438597	1	1	1	1	1	1	1	1	0.606569590643275	1	0.789176023391813	0.835678947368421	1	1	1	1	1	1	1	0.952002339181287	1	0.979783625730994	1	0.981084795321637	1	1	0.953587719298246	1	0.864839766081871	1	0.904498245614035	1	0.956998830409357	0.971295321637427	1	0.987772514619883	1	1	1	1	1	1	1	0	0.890813450292398	0.324146198830409	0.176927485380117	0	0.262297660818713	0	0.73069298245614	0.929268421052632	0.561129824561403	0.398536257309942	0.129939766081871	0.852905847953216	0.790842105263158	0.7151	0.977925730994152	0.847587719298246	0.98162865497076	0.946883040935672	0.354549707602339	0.985740935672515	0.994247953216374	1	0.96439298245614	0.997995321637427	0.837306432748538	1	1	0.997219883040936	1	0.495007602339181	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0.999567251461988	1	1	0.998436257309941	0.999156140350877	0.99929649122807	0.981336257309941	0.994729239766082	0.97090350877193	1	0.894251461988304	1	1	1	1	1	1	1	1
SRR5387738	1	0.00216140350877193	0.125649707602339	0	0.223345029239766	0.910626900584795	0.797724561403509	0.898774269005848	0.832963742690058	0.782676608187134	0.891446198830409	0.961553801169591	0.986381286549708	0.987777777777778	1	1	0.782216374269006	1	1	1	1	1	0.955175438596491	1	1	1	1	0.926581286549708	1	1	1	0.963397076023392	0.998270175438597	1	1	1	1	1	1	1	1	0.606569590643275	1	0.789176023391813	0.835678947368421	1	1	1	1	1	1	1	0.952002339181287	1	0.979783625730994	1	0.981084795321637	1	1	0.953587719298246	1	0.864839766081871	1	0.904498245614035	1	0.956998830409357	0.971295321637427	1	0.987772514619883	1	1	1	1	1	1	1	0	0.890813450292398	0.324146198830409	0.176927485380117	0	0.262297660818713	0	0.73069298245614	0.929268421052632	0.561129824561403	0.398536257309942	0.129939766081871	0.852905847953216	0.790842105263158	0.7151	0.977925730994152	0.847587719298246	0.98162865497076	0.946883040935672	0.354549707602339	0.985740935672515	0.994247953216374	1	0.96439298245614	0.997995321637427	0.837306432748538	1	1	0.997219883040936	1	0.495007602339181	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0.999567251461988	1	1	0.998436257309941	0.999156140350877	0.99929649122807	0.981336257309941	0.994729239766082	0.97090350877193	1	0.894251461988304	1	1	1	1	1	1	1	1
SRR6148364	1	0.999361403508772	0.998826900584795	0.999567251461988	0.839393567251462	0.99843567251462	0.882633333333333	0.999440935672515	0.99898947368421	0.998780701754386	0.998716959064327	0.998977192982456	0.998490058479532	0.999244444444444	1	1	0.999567251461988	0.999043274853801	0.999043274853801	0.999480701754386	0.999718128654971	0.999377192982456	0.998336257309941	1	1	0.999901754385965	0.999816374269006	0.999469005847953	0.134610526315789	0.999901754385965	1	0.999546783625731	0.999770760233918	0.999722807017544	0.999645029239766	0.999783625730994	0.908197076023392	0.900279532163743	0.773933333333333	0.999043274853801	0.752380116959064	0.998826900584795	0.999992397660819	0.99872865497076	0.998418713450292	0.999783625730994	1	0.16840701754386	0.999718128654971	0.998584795321637	0.999718128654971	0.101722807017544	0.302430994152047	0.115602339181287	0.302823391812865	0.138735087719298	0.376607602339181	0.320390058479532	0.971208771929825	0.999383625730994	0.481819883040936	0.999069005847953	0.37914269005848	0.862687134502924	0.0635333333333333	0.950284210526316	0.944824561403509	0.156550877192982	0.908790058479532	0.797029239766082	0.998761403508772	1	0.999901754385965	0.999901754385965	1	1	0.999567251461988	0.144241520467836	0.999567251461988	0.999567251461988	0.999567251461988	0.999567251461988	0.999567251461988	0.999567251461988	0.139345614035088	0.999567251461988	0.999567251461988	0.999567251461988	0.262160233918129	0.305374269005848	0.598890643274854	0.16967485380117	0.219437426900585	0.99726783625731	0.909161403508772	0.876437426900585	0.773614619883041	0.15657485380117	1	0.998193567251462	0.999885380116959	0.999224561403509	0.999901754385965	0.999901754385965	0.475591812865497	1	0.999567251461988	0.999901754385965	1	0.491530994152047	1	1	0.797835087719298	1	0.792738596491228	1	1	0.999657894736842	0.999567251461988	0.999567251461988	0.999567251461988	0	0.999462573099415	0.0635087719298246	0.150930994152047	0.0494818713450292	0.45393918128655	0.999125730994152	0.0708368421052632	0.16263216374269	1	0.905827485380117	0.999901754385965	0.99960701754386	0.999901754385965	1	1	0.723212280701754	0.884730994152047	0.923929824561403
SRR6148366	1	1	1	1	1	1	0.99947485380117	1	1	1	1	1	1	0.999672514619883	1	1	1	0.997294736842105	0.995230409356725	0.999357894736842	0.997283625730994	0.997283625730994	0.994886549707602	1	1	0.997283625730994	1	0.999357894736842	0.99942865497076	0.999357894736842	1	0.999961988304094	0.999383040935673	0.997304678362573	0.999357894736842	0.756635087719298	0.0956994152046784	0.113031578947368	0.524193567251462	0.38086081871345	0.826926315789474	1	0.00670877192982456	0.999357894736842	0.896641520467836	0.838833918128655	0.00660643274853802	0.998426900584795	0.999357894736842	0.999357894736842	0.997283625730994	0.997202339181287	0.962436842105263	0.983876608187135	0.997270175438597	0.998099415204678	0.822792397660819	0.862280701754386	0.699381286549708	1	0.985852046783626	0.784787134502924	0.971536257309942	0.996759064327485	0.999347953216374	0.997283625730994	0.589149122807018	0.998336257309941	0.98266783625731	0.442440935672515	0.997283625730994	0.997925730994152	0.999357894736842	0.999357894736842	1	1	1	0.99947485380117	1	1	1	1	1	1	0.99947485380117	1	1	1	0.99947485380117	1	0.91917134502924	0.99947485380117	0.999753801169591	0.0671269005847953	0.999340935672515	0.99949649122807	0.267560233918129	0.999681286549708	0.997925730994152	0.999357894736842	1	1	0.999357894736842	0.999357894736842	0.998965497076023	1	1	0.999357894736842	1	0.999388888888889	0.00984970760233918	0.00660643274853802	0.99947485380117	0.00660643274853802	0.99947485380117	1	0.00660643274853802	0.999359649122807	1	1	1	0.999462573099415	0	0.99947485380117	0.999109941520468	0.999441520467836	0.997165497076023	0.996343274853801	0.99947485380117	0.992713450292398	0.0274040935672515	0.995220467836257	0.999357894736842	0.999357894736842	0.999357894736842	1	1	0.276386549707602	0.114777777777778	0.076674269005848
