AM_N_072	BT_N_001	BT_N_025	BT_N_029	CA_N_007	CA_N_012	CA_N_030	ERR10123638	SRR10034516	SRR10034517	SRR10034518	SRR10034523	SRR11426431	SRR11426432	SRR11426433	SRR11440494	SRR11440495	SRR11440496	SRR11445089	SRR11445090	SRR11445091	SRR11448239	SRR11448240	SRR11448241	SRR12053407	SRR12053410	SRR12053411	SRR12053412	SRR12053413	SRR12053415	SRR12053416	SRR12053417	SRR12053419	SRR12053421	SRR12053422	SRR12053423	SRR12053424	SRR12053425	SRR12053426	SRR12053427	SRR12053428	SRR12053429	SRR12053430	SRR12053431	SRR12053432	SRR12053435	SRR12053436	SRR12053437	SRR12233573	SRR12233820	SRR12235348	SRR12244814	SRR12245258	SRR12245523	SRR12527928	SRR12527929	SRR12527930	SRR12527933	SRR12527934	SRR12527935	SRR12527936	SRR12527961	SRR12527963	SRR12527964	SRR13189057	SRR13189058	SRR13189059	SRR13189063	SRR13189066	SRR13189067	SRR13404631	SRR13404632	SRR13404633	SRR13404634	SRR13404635	SRR13404636	SRR13404640	SRR13404641	SRR13442815	SRR13442818	SRR13442819	SRR13442828	SRR13442829	SRR13442831	SRR13769013	SRR13769014	SRR13769015	SRR13769016	SRR13769017	SRR13769018	SRR13769019	SRR1380984	SRR14567209	SRR14567210	SRR14567211	SRR14567212	SRR14567213	SRR14567214	SRR14567217	SRR14567218	SRR14567219	SRR14567220	SRR14567221	SRR14567222	SRR1503088	SRR1503113	SRR15496106	SRR15496107	SRR15496108	SRR15496109	SRR15496114	SRR15496115	SRR17475010	SRR17475011	SRR17475012	SRR17475013	SRR17475014	SRR1790685	SRR1790686	SRR1790687	SRR18500042	SRR18500043	SRR18500044	SRR18500045	SRR18500050	SRR18500061	SRR18500072	SRR18500076	SRR18500077	SRR18500078	SRR18500079	SRR18500080	SRR18500081	SRR18500082	SRR18500083	SRR18500084	SRR18500085	SRR18500086	SRR18500087	SRR18500088	SRR18500089	SRR18500090	SRR18500091	SRR2001621	SRR2396653	SRR2895245	SRR2895246	SRR2895247	SRR2895248	SRR2895249	SRR2895250	SRR2895251	SRR2915407	SRR2954866	SRR3383868	SRR3383869	SRR3383871	SRR3948521	SRR3948528	SRR3948531	SRR3948533	SRR3948536	SRR3948537	SRR3948540	SRR3948542	SRR3948544	SRR3948548	SRR3948550	SRR3948554	SRR3948556	SRR3948560	SRR3948563	SRR3948564	SRR3948566	SRR3948568	SRR3948570	SRR3948572	SRR3948575	SRR3948577	SRR5109820	SRR5109826	SRR5109829	SRR5109831	SRR5109832	SRR5109833	SRR5117442	SRR5117444	SRR5117446	SRR5117447	SRR5117448	SRR5117450	SRR5387735	SRR5387737	SRR5387738	SRR6148364	SRR6148365	SRR6148366	SRR6148367	SRR6148368	SRR6148369	SRR6148370	SRR6148371	SRR6148372	SRR6148373	SRR6148374	SRR6148375	SRR6148376	SRR6148377	SRR6148378	SRR6148379	SRR8335251	SRR8335252	SRR8335253	SRR8335254	SRR8754036	SRR8754037	SRR8754038	SRR8754039	SRR8754040	SRR8754041	SRR8754042	SRR8754043	SRR8754044	SRR8867392	SRR8867393	SRR8867394	SRR8867395
Streptomyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00182230985242278	0.00278644334736651	0.00194439706634829	0.00204071947226045	0.00329298480684941	0.000561665133619321	0	0	0.574869791666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0138121546961326	0	0	5.50108799295861e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0650364203954214	0	0	0	0.00266785237883504	0	0.0136945071482318	0	0	0	0	0	0	0	0	0.0031813361611877	0.00223802001053186	0	0	0.00417382764547017	0	0	0.00496241698898052	0.00261190669188508	0.00474721737964329	0.00511472948242692	0.00411022003850379	0.00475539954002317	0.00806990490876381	0.00619161996263678	0.00275239879200275	0.00450057096795862	0.00536248324223987	0.00894756311846851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0561797752808989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1176297855159e-05	0	7.48276292112812e-05	0.000281083577190068	0	0	0	7.60088821808034e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brevibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00642289538149011	0.00266529363661144	0.00395701859116493	0.00244411750747473	0.00279335952581019	0.000480264389616521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000152911044000153	0	0	0.000416165726440396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198924731182796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0080659616418713	0.00218069479359118	0	0.00192207299131508	0.00242999568505439	0.0080668137306775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0053835800807537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1422623526461	0	0	0	0	0	0	0	0	0	0	0	0.00422770622357684	0	0.00384985563041386	0	0	0	0	0	0	0.000380431963201854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119012198750372	0.0151043098445279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251851851851852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.28234084986113e-05	0	0	0	3.65520826564429e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112206488618032	0.141624011872672	0.150776053215078	0.136182430829102	0.132809483796244	0.113342395949499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0626941590140989	0	0	0	0	0.0758060033351862	0.118823849385029	0	0	0	0	0.271870794078062	0	0.00718197599080707	0.00483036117273103	0	0.00838127774597126	0.00365773007071272	0	0.443067389620449	0	0	0	0	0	0	0	0	0	0.0383146474273573	0	0	0	0.000484489220114852	0	0	0	0	0	0	0.37761053621825	0	0.235321221695629	0.229741160548131	0.317667879264576	0	0.420596727622714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.892516766678433	0	0	0	0	0	0	0	0	0	0	0	0	0.900327283546564	0.898897339564434	0	0.0313640604590409	0	0.00976153482402216	0.0241964280758493	0	0.00381569416498994	0	0.0030496682891763	0.0198700770039689	0.0226374922205116	0.0143964972698379	0	0	0	0	0.0482003019981037	0	0	0	0	0.00690052386247888	0.158902260390039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.78673293704331e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.39397790757431e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ochrobactrum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00480970305311585	0.0036042038949632	0.00900562851782364	0.00427127331403351	0.00531419617105353	0.00116403063924004	0.340350877192982	0.112612612612613	0.0234375	0.315555555555556	0.333333333333333	0.392857142857143	0.195729537366548	0.19106699751861	0.112	0.151603498542274	0.0918196994991653	0.161971830985915	0.273109243697479	0.284848484848485	0.242290748898678	0.183673469387755	0.271794871794872	0.204651162790698	0.0693196405648267	0.105050505050505	0.00209947769091592	0.159663865546218	0.146627565982405	0.261437908496732	0	0	0	0	0	0	0.0143646408839779	0.00672947510094213	0	0	0	0.116279069767442	0	0	0	0.00929512006196747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000434788239625675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Achromobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00991814542630101	0.0106914619741345	0.0135425550059696	0.00932561340230649	0.0127404446665001	0.00358163273612321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000512067729491687	0	0	0	0	0	0	0	0	0	0	0	0	0.000916847998826435	0.000374521045201809	0	0.00103240823298638	0.000335758254057079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000990723227956408	0.00123374010996379	0.00168926845291164	0.00160629288861067	0.00136609659513393	0.00287843741968646	0.00128102481985588	0.00142716974400143	0	0.00213983706300918	0.00173402386016832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00136727025141861	0	0.000371830985915493	0	0	0	0	0	0	0	0	0	0.000948133581486814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.240886347390994	0	0	0	0	0	0	0	0	0
Stenotrophomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0222859532771703	0.0224429839173759	0.0271874466996418	0.026885292582222	0.0257307019735199	0.00690278309143746	0	0	0.185546875	0	0	0	0	0	0.488	0	0.550918196994992	0	0	0	0	0	0	0	0.532734274711168	0.490909090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00201706559741816	0.00202625488557902	0	0.00204604540719119	0.00220277763646538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deinococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00175667080594845	0.0015691625447723	0.0010440890323193	0.00106738128222015	0.000317462901610921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000876371218760388	0	0	0	0.030939226519337	0.00942126514131898	0	0	0.000163252763293096	0	0	0	0	0.0170410534469404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00183479674131921	0	0	0	0	0	0	0	0	0.00111434959206845	0	0	0.0425851063829787	0	0	0	0	0.032258064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Burkholderia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00115981579396214	0.00144748706753358	0.00129448368269253	0.000284902604009801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000614481275390025	0	0	0	0	0	0	0	0	0	0	0.228802153432032	0	0.00051954719933498	0.000653011053172385	0	0.000394192234412982	0.000330671007783487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00109995875154682	0	0	0	0	0	0	0.000708986840512546	0.00143921870984323	0.000480384307445957	0.000904723677000905	0	0	0.00203458799593082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00963233184407919	0	0	0	0.00224054705611358	0	0.000509456740442656	0	0	0	0	0	0	0	0	0.00165930105510347	0.00132972808465311	0.00200034531238438	0	0.00290425531914894	0	0	0	0.577777777777778	0.043010752688172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00969787392763894	0	0.00792644261255548	0	0.00940354648038689	0.00700331736085514	0	0.0138839444642221	0	0	0	0.0121457489878543	0.0115003538570418	0	0	0	0.0089546783625731	0.00934915498022294	0.0222822417285618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135411906091843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asticcacaulis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164912280701754	0.108108108108108	0.0397135416666667	0.148888888888889	0.163522012578616	0.375	0.120996441281139	0.166253101736973	0.0928	0.189504373177843	0.0701168614357262	0.109154929577465	0.184873949579832	0.181818181818182	0	0.126530612244898	0.128205128205128	0.223255813953488	0.110397946084724	0.0666666666666667	0.00145085856689311	0.285714285714286	0.193548387096774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00204248366013072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0364640883977901	0.0457604306864065	0	0	0	0	0	0	0.136842105263158	0.0511231603408211	0	0	0	0	0	0	0	0	0	0	0	0	0.0460998244293955	0	0	0	0	0	0	0	0.0235183443085607	0.0040650406504065	0.00362032648762507	0	0	0	0.00254365461295201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0088466800804829	0	0	0	0	0	0	0	0.0117985365340072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0110474631751228	0	0	0	0.00018526033488011	0	0	0	0.000240928780448629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.88985599374098e-05	0.00011523724467748	0	0	0.00012209391056621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00155598684904337	0	0.000280080482897384	0.0013339330069201	0	0	0	0	0	0	0	0	0.000849808617480774	0.000619095774856325	0	0.0023936170212766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66274305131423e-05	0	6.54290659703428e-05	0	6.72939276406749e-05	0.000154724342007106	0.000103333392720341	9.0348292668236e-05	7.31041653128858e-05	0	0	0.000108584117401148	9.73273075035122e-05	0.000150145641272034	0	0.000161521066962019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylothermaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.50108799295861e-05	0.000316902422863069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00182135290468331	0.00209160644254249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000444182870087615	0	0.000208183391723818	0.00039698643188595	0.000483292753055756	0.000453121287306525	0.000359885264301876	0.000301160975560787	0.00044674767691208	0.000812166250431463	0.000362383296106686	0.000537491381135681	0.000363919497621828	0.000457944205879703	0.000562728608497202	0.000359961234943929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Commensalibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0635004577889782	0.0716291722002068	0.0322680492145787	0	0	0	0.0293896371799539	0.0607889314100677	0.00113413542670137	0	0.00800035656185234	0.0650614497115626	0.00617486260930694	0.00930682298906146	0	0	0	0	0	0	0.00441852244609403	0.00283043707214323	0	0	0.00785661674441444	0.00199367523717861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.290751757706869	0.266261266152677	0	0	0	0	0	0	0	0	0.013813173750871	0.0520333395533993	0.126605890067355	0.0672836587178275	0.0210530016114917	0.00762456472893395	0.0175372233400402	0.00310228864061494	0.0164314129236243	0.0125004240306659	0.0071931606013954	0.00591056586469282	0.0347451162482173	0.0134294226441567	0.00700805432722678	0.0145525187130021	0.00385106109023656	0.00788298843203512	0	0.0282446808510638	0	0.00188733451457839	0.0285492719074016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00124382899956727	0.00997570980006761	0.01042207453917	0.00126230967466608	0.00693216185921161	0.00474634208307831	0.0018240685849788	0	7.72829686171699e-05	0.0780619111709287	0	0	0.0425608171676896	0	0	0	0	2.9740484531974e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0430446194225722	0	0	0	0	0	0	0	0	0.0107790821771612	0.0317145688800793	0.0152014914670873
Bartonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00620818216103979	0.0874308251811037	0.101704970466094	0	0	0	0.0390729280427133	0	0.0243224224039572	0	0.0455507766362846	0	0.00664510214647724	0	0	0	0.00356258906472662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0725089150305365	0.0840281146980158	0.0218108201021149	0.0465558783129546	0.00285480107975496	0.458485522910965	0.445946076458753	0.0904416800400691	0.0302481282249663	0.0356694596153194	0.0059287890202758	0.0271414149904667	0.0573513316307917	0.0263304148179193	0.343401242366814	0.0697191826617309	0.0411185635190973	0.0665367634363515	0.439947609692207	0.0696170212765957	0	0.119189367144984	0.200175201769251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028599004483675	0.0246055891854593	9.96634094852385e-05	0.0117203693099972	0.0342940186537514	0.0249221872036047	0.00200647544347667	0	0.000121599076495547	0.0672947510094213	0	0.0411710887465691	0.023206845571435	0.0526741365369066	0.0617021276595745	0	0	0	0	0	0	0	0	0	0	0.000718177805011432	0	0	0	0	0	0	0	0	0	0	0.140682414698163	0.0147222565879005	0	0.0209269330811066	0	0.12118425891872	0.0617798480019613	0	0	0	0	0
Orbus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00086581176748517	0.00043822965906267	0	0	0	0	0.00152894066254095	0	0	0	0.00307534597642235	0	0.000916729602766338	0	0	0	0	0	0	0	0	0.00151395471300685	0.00355269835899171	0.0025562874840232	0.00306899091578689	0.00130620101746185	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00513630975898854	0	0	0.020586946999562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012507099999445	0	0.000546478873239437	0.00147192607660149	0.00667564225185655	0	0.00987258016967473	0.00286248821340622	0	0	0	0.00316571810635834	0.000950474652058386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00481898776335077	0.00208400854513203	0.00370113661588363	0.00461673418861938	0.00418938965916267	0.00525697679147677	0	0	0	0	0	0	0	0	0	0	0	8.32733566895272e-05	0	0.000140705485066866	0	0	0	0.000259925921112483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00491180266743152
Alcaligenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189613477066852	0.0106251166262362	0.0211232636015228	0.0347677272624918	0.0952722791969554	0.0369621008018572	0.0316611670020121	0.0636914679396101	0.00857148078879555	0.0591437972794192	0.00604670968587245	0.000353285723678133	0.0326357334748433	0.0559862972512505	0.0363168561802485	0.0333470589194566	0.081637812971872	0.0980391189601164	0.0544422615149531	0.141478723404255	0	0.00579671496575168	0.0653272826492805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
